,Churn Value,Churn Score,Monthly Charges,Total Charges,Tenure Months,CLTV,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Internet Service,Contract,Paperless Billing
278,1,67,90.05,2169.8,23,4650,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
279,1,100,99.05,4853.75,49,5157,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1
280,1,68,69.75,144.55,2,5667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
281,1,98,49.05,91.1,2,2960,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
282,1,86,98.05,713,7,2561,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1
283,1,80,114.5,4527.45,41,3038,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1
284,1,65,80.95,171.15,2,3533,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
285,1,97,74.3,940.35,13,2995,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
286,1,89,89.7,1047.7,11,2202,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
287,1,87,100.45,1622.45,17,5508,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
288,1,100,90.4,2178.6,25,5801,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
289,1,83,56.15,168.15,3,2539,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
290,1,74,94.4,387.2,4,4249,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1
291,1,97,78.95,2839.65,37,3982,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1
292,1,72,44.85,893.55,19,5182,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
293,1,96,105.65,4284.8,39,4687,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
294,1,75,74.65,544.55,7,3331,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
295,1,86,64.7,941,14,4049,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
296,1,82,104.05,1133.65,11,4553,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1
297,1,71,35.55,35.55,1,3958,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
298,1,82,95.15,196.9,2,2414,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
299,1,75,96.65,1162.85,13,5295,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1
300,1,89,80.4,224.05,3,3834,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1
301,1,85,31.35,31.35,1,3605,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
302,1,97,89.75,1052.4,12,5671,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
303,1,99,94.4,5610.25,60,4990,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1
304,1,66,19.85,19.85,1,3874,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
305,1,69,109.9,669.45,6,5750,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
306,1,99,101.35,1553.95,15,3025,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1
307,1,70,60.05,1236.15,21,4716,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1
308,1,91,60.15,60.15,1,4611,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
309,1,98,90.45,593.45,7,5356,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
310,1,96,94.25,4867.95,53,5414,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1
311,1,84,74.9,74.9,1,2548,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
312,1,69,80.25,80.25,1,2502,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
313,1,77,69.0,1149.65,17,3368,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
314,1,91,66.35,740.8,11,2860,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1
315,1,98,86.0,1532.45,19,4857,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
316,1,72,80.3,250.05,3,3212,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
317,1,67,90.55,2282.55,24,5927,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1
318,1,86,75.9,143.35,2,2101,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
319,1,73,45.85,45.85,1,3706,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
320,1,78,49.95,810.2,16,4840,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
321,1,77,78.3,2564.3,34,2777,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
322,1,92,76.95,228.4,3,4428,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
323,1,96,96.15,1529.2,16,5913,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
324,1,66,45.3,45.3,1,4568,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
325,1,87,19.4,289.3,15,5379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
326,1,66,90.15,987.95,11,5250,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
327,1,98,45.05,45.05,1,4094,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
328,1,70,75.8,75.8,1,3940,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
329,1,69,79.3,523.15,7,3830,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
330,1,98,30.9,59.05,2,2860,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
331,1,90,95.25,4424.2,46,3180,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
332,1,69,89.6,6127.6,68,5651,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1
333,1,97,110.15,6448.05,59,4601,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1
334,1,89,89.5,676.7,7,3077,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1
335,1,80,75.0,632.95,8,2587,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
336,1,78,44.75,270.95,6,2087,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
337,1,84,44.05,483.7,11,3200,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
338,1,83,85.6,1345.55,15,4981,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
339,1,87,115.55,8127.6,70,4838,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
340,1,81,86.6,1281,16,2508,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1
341,1,77,85.2,1553.9,18,3326,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
342,1,87,97.65,3207.55,34,3979,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1
343,1,90,109.55,5124.55,47,5863,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1
344,1,65,89.55,3474.45,39,3849,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1
345,1,78,19.45,19.45,1,5687,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
346,1,81,20.35,76.35,4,4133,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
347,1,75,69.25,69.25,1,4371,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
348,1,76,99.5,5961.1,59,6098,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
349,1,67,25.2,25.2,1,5688,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
350,1,93,45.0,96.45,2,5704,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
351,1,70,20.15,20.15,1,4103,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
352,1,96,105.0,7133.25,66,5723,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1
353,1,66,54.7,169.45,3,3335,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
354,1,78,87.25,1258.6,14,4786,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1
355,1,68,79.95,857.2,10,5640,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
356,1,96,88.35,1639.3,18,5727,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
357,1,83,94.75,889.9,9,2893,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
358,1,97,95.05,1290,13,2230,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
359,1,67,78.45,330.05,4,5048,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
360,1,92,70.2,237.95,4,5094,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
361,1,70,41.05,2452.7,59,4324,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1
362,1,70,85.6,813.85,10,5146,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1
363,1,76,79.2,79.2,1,4363,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
364,1,77,70.0,347.4,5,2673,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
365,1,71,49.95,49.95,1,2041,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
366,1,85,69.25,1554,22,2159,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
367,1,88,94.25,3217.55,34,3369,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1
368,1,86,73.0,3001.2,41,2041,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
369,1,69,100.05,6254.2,64,5452,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1
370,1,89,99.8,442.85,4,2268,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1
371,1,76,35.0,553,18,2649,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
372,1,72,76.0,76,1,2567,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
373,1,72,93.85,170.85,2,4193,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
374,1,86,84.3,1308.4,15,4003,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1
375,1,83,84.4,732.5,9,5745,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1
376,1,97,101.1,1504.05,15,2055,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1
377,1,68,50.45,50.45,1,2928,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
378,1,80,99.95,1132.75,12,5598,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1
379,1,80,91.4,193.6,2,5100,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
380,1,97,75.55,349.65,5,4028,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
381,1,72,80.8,332.45,4,5436,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
382,1,68,100.0,1534.75,16,3794,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1
383,1,87,20.55,20.55,1,5636,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
384,1,81,85.3,424.15,5,2264,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1
385,1,88,70.4,281,4,4494,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
386,1,82,98.8,3475.55,37,3066,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0
387,1,89,74.4,896.75,13,3687,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
388,1,85,98.75,2407.3,24,4016,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1
389,1,92,106.0,6547.7,61,4334,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1
390,1,84,104.7,4346.4,41,3316,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1
391,1,93,96.7,2082.95,22,4458,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1
392,1,81,55.05,102.75,2,5855,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
393,1,69,88.2,1775.8,19,5683,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1
394,1,89,19.75,145,8,2247,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
395,1,96,75.65,1146.65,15,2099,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
396,1,88,74.7,74.7,1,3348,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
397,1,87,76.65,1313.55,17,3182,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
398,1,97,25.8,25.8,1,3884,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
399,1,79,42.6,72.4,2,4648,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
400,1,79,68.85,1970.5,29,5449,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
401,1,99,90.0,190.05,2,3902,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
402,1,71,75.35,1025.95,14,4995,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
403,1,97,100.85,819.55,8,3849,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0
404,1,81,69.95,330.15,5,2969,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
405,1,96,107.5,6873.75,63,6144,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1
406,1,94,45.85,45.85,1,5930,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
407,1,94,106.1,5769.75,53,4471,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1
408,1,71,91.7,91.7,1,4319,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
409,1,96,95.6,1555.65,16,5915,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
410,1,82,74.95,74.95,1,2591,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
411,1,75,95.35,898.35,10,5353,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1
412,1,77,45.0,127.1,3,4145,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
413,1,73,99.5,6710.5,66,4001,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0
414,1,91,98.6,1704.95,17,5160,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0
415,1,91,59.5,415.95,7,4661,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
416,1,69,80.45,950.2,12,5374,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1
417,1,82,77.95,3384,42,5396,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
418,1,81,74.7,165.4,2,2803,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
419,1,91,88.8,88.8,1,3106,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1
420,1,84,90.25,2755.35,30,5654,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
421,1,89,64.65,994.55,15,4780,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
422,1,82,89.05,1169.35,13,3861,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
423,1,65,87.4,5918.8,67,4421,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
424,1,95,94.75,2293.6,23,2740,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1
425,1,68,86.45,3029.1,35,5874,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
426,1,97,98.25,5508.35,56,4886,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
427,1,96,75.75,655.9,9,5105,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
428,1,70,85.35,1463.45,17,3209,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1
429,1,69,106.1,5082.8,48,5898,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1
430,1,65,45.05,770.6,17,3797,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
431,1,78,109.8,3587.25,34,3410,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
432,1,76,84.65,3541.35,42,4871,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
433,1,68,79.5,868.5,11,3469,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
434,1,99,85.8,85.8,1,2850,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
435,1,84,79.1,79.1,1,5001,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
436,1,88,44.3,134.5,3,4903,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
437,1,79,105.95,5341.8,50,5536,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0
438,1,99,69.75,324.6,5,3965,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
439,1,100,94.65,4812.75,51,4747,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1
440,1,77,96.05,4399.5,46,2712,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
441,1,98,50.15,50.15,1,3438,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
442,1,96,113.6,4594.95,41,4963,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
443,1,90,78.9,2384.15,29,3249,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
444,1,71,60.05,1616.15,26,2039,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1
445,1,81,34.7,34.7,1,4476,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
446,1,67,85.3,264.8,3,4934,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
447,1,82,102.45,6615.15,66,4688,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1
448,1,67,104.4,2200.25,21,5570,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1
449,1,93,99.75,99.75,1,4214,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1
450,1,69,74.4,299.7,4,3633,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1
451,1,76,74.25,639.65,9,5393,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
452,1,71,59.85,59.85,1,4017,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
453,1,96,69.6,69.6,1,3438,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
454,1,81,45.4,418.8,9,5028,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
455,1,77,19.5,19.5,1,5211,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
456,1,88,69.9,69.9,1,3349,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
457,1,72,87.15,183.75,2,4149,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
458,1,100,84.75,264.85,3,2014,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1
459,1,97,89.95,1178.4,14,5463,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1
460,1,89,113.2,4689.5,41,3380,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1
461,1,76,90.5,1201.15,13,5394,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
462,1,92,79.0,143.65,2,5239,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
463,1,85,20.15,390.85,18,4931,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
464,1,93,71.65,71.65,1,2377,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
465,1,76,20.35,77.5,4,5984,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466,1,70,84.25,3264.5,38,2885,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
467,1,89,78.1,947.3,12,4741,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
468,1,74,89.65,1761.05,19,3046,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
469,1,68,98.7,973.25,10,5561,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1
470,1,67,76.35,76.35,1,5613,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
471,1,68,79.15,1676.95,23,5216,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
472,1,94,85.0,2642.05,32,4584,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
473,1,75,85.3,2661.1,32,2712,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0
474,1,74,86.55,2697.4,31,4198,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
475,1,89,73.85,1424.5,19,2251,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
476,1,82,44.85,2572.95,57,5172,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1
477,1,79,45.1,45.1,1,4499,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
478,1,71,96.0,2122.45,24,3068,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1
479,1,66,20.05,20.05,1,4710,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
480,1,79,108.65,6937.95,65,6120,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0
481,1,67,45.55,402.6,10,4097,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
482,1,78,35.1,68.75,2,2643,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
483,1,76,46.2,46.2,1,4167,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
484,1,89,45.15,45.15,1,5828,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
485,1,91,43.3,43.3,1,4972,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1
486,1,75,57.15,2250.65,38,3110,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1
487,1,97,73.2,1441.1,19,4718,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
488,1,98,85.35,4338.6,52,6402,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1
489,1,69,45.95,45.95,1,4888,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
490,1,65,83.75,247.25,3,4852,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
491,1,69,70.05,70.05,1,2699,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
492,1,77,86.0,165.45,2,4546,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
493,1,81,100.5,3653.35,35,4745,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1
494,1,73,72.65,1194.3,16,2850,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
495,1,90,21.0,21,1,3753,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
496,1,70,45.1,45.1,1,2740,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
497,1,83,50.4,1527.5,30,4795,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
498,1,65,78.95,378.4,5,4054,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
499,1,96,94.45,5124.6,56,4830,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1
500,1,66,84.8,3862.55,44,3997,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
501,1,83,50.9,50.9,1,5111,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
502,1,83,99.8,4872.45,49,6088,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1
503,1,98,107.35,5118.95,47,3620,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1
504,1,67,19.55,658.95,31,2687,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
505,1,74,79.1,246.5,3,5339,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
506,1,78,25.5,215.2,8,5578,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
507,1,87,80.75,159.45,2,2176,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
508,1,82,91.85,5940.85,65,5530,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1
509,1,90,75.35,75.35,1,5284,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
510,1,74,75.45,75.45,1,5518,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
511,1,80,49.55,1210.4,24,5005,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
512,1,93,78.6,5356.45,69,6230,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1
513,1,87,81.1,576.65,7,3238,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
514,1,70,74.95,825.7,11,2044,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
515,1,81,93.55,93.55,1,5536,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1
516,1,96,102.1,5885.4,58,4415,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1
517,1,70,90.9,1259,14,5148,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1
518,1,94,29.2,309.1,12,3747,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
519,1,97,89.15,2257.75,25,5853,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1
520,1,91,108.85,6287.25,58,4739,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1
521,1,99,84.75,1350.15,16,5136,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
522,1,99,45.7,45.7,1,3187,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
523,1,94,69.95,69.95,1,3208,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
524,1,70,44.6,97.1,2,5482,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
525,1,89,74.95,1710.45,23,5897,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
526,1,93,95.25,5464.65,57,5789,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
527,1,95,89.85,2165.05,24,2050,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
528,1,90,100.45,4941.8,49,4235,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0
529,1,82,47.15,223.15,5,2857,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
530,1,99,80.2,181.1,2,2384,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
531,1,80,87.1,341.45,4,5587,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
532,1,87,75.9,357.75,5,3520,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
533,1,80,98.75,4533.7,47,4622,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1
534,1,80,86.45,830.85,10,5699,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
535,1,69,45.3,45.3,1,3049,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
536,1,74,104.1,7040.85,67,4857,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0
537,1,99,81.0,371.65,5,4287,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1
538,1,73,90.6,6056.15,67,4394,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1
539,1,79,88.15,1390.6,15,2524,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
540,1,92,20.2,20.2,1,4325,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
541,1,75,90.8,2361.8,26,2641,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
542,1,68,79.35,1730.35,22,4718,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1
543,1,87,96.8,2030.3,21,4317,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1
544,1,98,83.35,4065,47,2516,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1
545,1,97,49.4,106.55,2,5115,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
546,1,91,79.2,1742.75,22,3410,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1
547,1,98,48.7,340.25,7,2984,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
548,1,79,95.6,95.6,1,4091,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
549,1,78,59.75,2934.3,49,6006,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
550,1,86,108.15,4600.7,43,2833,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1
551,1,77,71.35,71.35,1,2619,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
552,1,86,20.15,20.15,1,4939,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
553,1,66,69.75,69.75,1,2901,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
554,1,90,93.2,2931,32,5247,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1
555,1,77,80.85,1400.85,17,5174,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
556,1,95,33.65,137.85,4,2563,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
557,1,99,79.95,79.95,1,4815,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
558,1,92,19.3,19.3,1,3236,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
